molecule_chembl_id,smiles,IC50_nM,pIC50,units,gene_symbol,uniprot_accession,chembl_target_id,protein_name,mw,logp,hba,hbd,tpsa,rotatable_bonds,rings,aromatic_rings,heavy_atoms,qed,fsp3,stereo_centers,ro5_violations,ro5_violation_details,ro5_pass,admet_qed,admet_tpsa,admet_rotb,admet_mw_range,admet_logp_range,admet_hbd,admet_hba,admet_rings,admet_pass,is_pains,pains_description,pains_pass,has_unwanted_substructure,unwanted_substructures,brenk_pass,passed_all_filters,gene
CHEMBL000461,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCC,140.31518462560678,6.852895327957593,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,373.042588852,4.543200000000003,5,1,56.269999999999996,5,3,3,23,0.710549727643725,0.17647058823529413,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000462,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1776.5942901738642,5.750411738011121,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,343.04325754800004,3.5969000000000015,5,1,53.94,3,3,3,21,0.7868681517234083,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000463,Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1,75.68854103486005,7.1209698661013325,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,349.021459484,5.289100000000002,3,1,37.81,2,4,4,22,0.49938282866401273,0.0,0,1,LogP=5.29>5,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000464,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC,233.6103470149928,6.6315079254637554,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,361.099332684,4.963300000000003,5,1,56.27000000000001,6,3,3,25,0.6718329180653437,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000465,Cc1cnc(Nc2cc(C(F)(F)F)cc(C3(N)CC3)c2)nc1,339.9808061178004,6.468545600700166,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,308.12488114000007,3.4952200000000015,4,2,63.83,3,3,2,22,0.9107210731688247,0.3333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000466,O=C(Nc1ccc2c(c1)OCCO2)c1ccc(Cl)cc1,18.999840271860077,7.721250050065137,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,289.050570924,3.363500000000002,3,1,47.56,2,3,2,20,0.9219638403299357,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000467,CS(=O)(=O)c1ccc(-c2nc3ccccc3s2)cc1,11.580796626804645,7.936261565070957,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,289.023120592,3.3668000000000022,4,0,47.03,2,3,3,19,0.7264218540215103,0.07142857142857142,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000468,CC1CCN(c2nc(Nc3ccc(F)c(Cl)c3)c3ncnc(N4CC4)c3n2)CC1,990.265665424609,6.004248278584209,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,413.1530995720001,4.012200000000003,7,1,69.84,4,5,3,29,0.6476963579880024,0.4,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000469,c1ccc2c(c1)nc(Nc1ccc(F)c(Cl)c1)nc2N1CCCC1,1158.0501334848723,5.93627263903298,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,342.104752412,4.7661000000000024,4,1,41.050000000000004,3,4,3,24,0.7442830304115482,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000470,CC(=O)Nc1ccc(-c2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,409.8052763229869,6.387422454272534,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,432.0585732640001,5.761300000000003,4,2,66.91,4,4,4,28,0.429491249943932,0.045454545454545456,0,1,LogP=5.76>5,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000471,Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,449657.40219729906,3.347118252896623,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,339.01195742000004,4.012200000000001,4,2,66.49000000000001,2,4,4,21,0.5785608229687814,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000472,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,29702.061521231524,4.527213406702171,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,329.02760748400004,3.572600000000002,5,2,62.730000000000004,3,3,3,20,0.7686164717854101,0.07142857142857142,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000473,O=C(c1ccc(Cl)cc1)N1CCN(c2ncnc3ccccc23)CC1,1.4115250791240204,8.850311401166786,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,352.109088844,3.2456000000000014,4,0,49.330000000000005,2,4,3,25,0.7100746986812095,0.21052631578947367,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000474,Cc1ccc(-c2cc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)c(C)n2-c2ccc(F)cc2)cc1,0.54019235020833,9.267451570251925,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,496.26383989600004,5.899940000000006,3,1,40.510000000000005,6,5,4,37,0.3613676135606394,0.25806451612903225,0,1,LogP=5.90>5,True,False,True,True,True,True,True,True,True,False,True,pyrrole_B(29),False,False,,True,False,PPP2R5A
CHEMBL000475,COc1ccc(Nc2ncc3cc(-c4ccc(F)cc4)cc(=O)n3n2)cc1,374.58817145308285,6.426445940665432,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,362.11790394,3.647800000000002,5,1,68.52,4,4,4,27,0.6001709199617381,0.05,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000476,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1,21.635381392040216,7.66483544458365,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,239.094628656,3.0441000000000003,2,2,49.33,3,2,2,18,0.808653511215013,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,michael_acceptor;isolated_alkene,False,False,PPP2R5A
CHEMBL000477,Cc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,54.09096982278704,7.266875231815304,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,315.054084284,3.8146200000000023,2,1,46.17,3,2,2,21,0.9358255532078548,0.14285714285714285,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000478,CC(Nc1nc2ccccc2s1)c1ccccc1,0.003816618818390508,11.418321212682855,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,254.087769448,4.469400000000003,3,1,24.92,3,3,3,18,0.7456020593403673,0.13333333333333333,1,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000479,N#Cc1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)cc1,3.316176465551618,8.479362367151865,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,295.05123962,3.945280000000002,2,2,68.68,2,3,3,21,0.7514579774465523,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000480,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,246.53375309490679,6.60812361277885,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,446.15209652799996,4.275600000000003,7,1,68.74000000000001,8,4,3,31,0.517854527865434,0.36363636363636365,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000481,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCC,4298.437940388532,5.366689339099361,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,373.042588852,4.543200000000003,5,1,56.269999999999996,5,3,3,23,0.710549727643725,0.17647058823529413,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000482,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,40707.03591796654,4.3903305196136415,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,343.04325754800004,3.5969000000000015,5,1,53.94,3,3,3,21,0.7868681517234083,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000483,Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1,78.48823196020335,7.105195453800834,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,349.021459484,5.289100000000002,3,1,37.81,2,4,4,22,0.49938282866401273,0.0,0,1,LogP=5.29>5,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000484,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC,2160.3599522111704,5.665473882073545,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,361.099332684,4.963300000000003,5,1,56.27000000000001,6,3,3,25,0.6718329180653437,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000485,Cc1cnc(Nc2cc(C(F)(F)F)cc(C3(N)CC3)c2)nc1,21546.690051765043,4.666619435603488,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,308.12488114000007,3.4952200000000015,4,2,63.83,3,3,2,22,0.9107210731688247,0.3333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000486,O=C(Nc1ccc2c(c1)OCCO2)c1ccc(Cl)cc1,1478.629363292054,5.83014067363621,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,289.050570924,3.363500000000002,3,1,47.56,2,3,2,20,0.9219638403299357,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000487,CS(=O)(=O)c1ccc(-c2nc3ccccc3s2)cc1,6642.35381793826,5.177677994578407,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,289.023120592,3.3668000000000022,4,0,47.03,2,3,3,19,0.7264218540215103,0.07142857142857142,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000488,CC1CCN(c2nc(Nc3ccc(F)c(Cl)c3)c3ncnc(N4CC4)c3n2)CC1,0.46696845888982974,9.330712452608847,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,413.1530995720001,4.012200000000003,7,1,69.84,4,5,3,29,0.6476963579880024,0.4,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000489,c1ccc2c(c1)nc(Nc1ccc(F)c(Cl)c1)nc2N1CCCC1,7.542934987927738,8.122459635424175,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,342.104752412,4.7661000000000024,4,1,41.050000000000004,3,4,3,24,0.7442830304115482,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000490,CC(=O)Nc1ccc(-c2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,162.91420819558894,6.7880410380250735,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,432.0585732640001,5.761300000000003,4,2,66.91,4,4,4,28,0.429491249943932,0.045454545454545456,0,1,LogP=5.76>5,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000491,Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,0.9551768576207936,9.019916208335038,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,339.01195742000004,4.012200000000001,4,2,66.49000000000001,2,4,4,21,0.5785608229687814,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000492,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,121.32422855819804,6.916052461471427,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,329.02760748400004,3.572600000000002,5,2,62.730000000000004,3,3,3,20,0.7686164717854101,0.07142857142857142,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000493,O=C(c1ccc(Cl)cc1)N1CCN(c2ncnc3ccccc23)CC1,3104.0328016883664,5.508073698007604,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,352.109088844,3.2456000000000014,4,0,49.330000000000005,2,4,3,25,0.7100746986812095,0.21052631578947367,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000494,Cc1ccc(-c2cc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)c(C)n2-c2ccc(F)cc2)cc1,0.8228371363840635,9.084686115904486,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,496.26383989600004,5.899940000000006,3,1,40.510000000000005,6,5,4,37,0.3613676135606394,0.25806451612903225,0,1,LogP=5.90>5,True,False,True,True,True,True,True,True,True,False,True,pyrrole_B(29),False,False,,True,False,PPP2R5A
CHEMBL000495,COc1ccc(Nc2ncc3cc(-c4ccc(F)cc4)cc(=O)n3n2)cc1,24.639672692840442,7.608365065526987,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,362.11790394,3.647800000000002,5,1,68.52,4,4,4,27,0.6001709199617381,0.05,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000496,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1,5699.926184568865,5.244130768510315,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,239.094628656,3.0441000000000003,2,2,49.33,3,2,2,18,0.808653511215013,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,michael_acceptor;isolated_alkene,False,False,PPP2R5A
CHEMBL000497,Cc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,305.8496706185647,6.5144919828745875,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,315.054084284,3.8146200000000023,2,1,46.17,3,2,2,21,0.9358255532078548,0.14285714285714285,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000498,CC(Nc1nc2ccccc2s1)c1ccccc1,3261.5750787891793,5.486572619922864,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,254.087769448,4.469400000000003,3,1,24.92,3,3,3,18,0.7456020593403673,0.13333333333333333,1,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000499,N#Cc1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)cc1,18801.807263949428,4.725800403553496,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,295.05123962,3.945280000000002,2,2,68.68,2,3,3,21,0.7514579774465523,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000500,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,6.467458917863208,8.189266321297461,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,446.15209652799996,4.275600000000003,7,1,68.74000000000001,8,4,3,31,0.517854527865434,0.36363636363636365,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000501,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCC,0.21670804752816386,9.664124960705195,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,373.042588852,4.543200000000003,5,1,56.269999999999996,5,3,3,23,0.710549727643725,0.17647058823529413,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000502,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,19854.152836053683,4.702148639271288,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,343.04325754800004,3.5969000000000015,5,1,53.94,3,3,3,21,0.7868681517234083,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000503,Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1,22.674939917197523,7.644453855035856,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,349.021459484,5.289100000000002,3,1,37.81,2,4,4,22,0.49938282866401273,0.0,0,1,LogP=5.29>5,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000504,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC,1499.5600219707594,5.824036146317259,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,361.099332684,4.963300000000003,5,1,56.27000000000001,6,3,3,25,0.6718329180653437,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000505,Cc1cnc(Nc2cc(C(F)(F)F)cc(C3(N)CC3)c2)nc1,852.4876098913708,6.069311924352956,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,308.12488114000007,3.4952200000000015,4,2,63.83,3,3,2,22,0.9107210731688247,0.3333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000506,O=C(Nc1ccc2c(c1)OCCO2)c1ccc(Cl)cc1,1226.2835045584661,5.911409113641696,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,289.050570924,3.363500000000002,3,1,47.56,2,3,2,20,0.9219638403299357,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000507,CS(=O)(=O)c1ccc(-c2nc3ccccc3s2)cc1,3133.18583551664,5.504013845480276,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,289.023120592,3.3668000000000022,4,0,47.03,2,3,3,19,0.7264218540215103,0.07142857142857142,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000508,CC1CCN(c2nc(Nc3ccc(F)c(Cl)c3)c3ncnc(N4CC4)c3n2)CC1,134.03479612233363,6.8727824419172405,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,413.1530995720001,4.012200000000003,7,1,69.84,4,5,3,29,0.6476963579880024,0.4,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000509,c1ccc2c(c1)nc(Nc1ccc(F)c(Cl)c1)nc2N1CCCC1,2795.2790823907326,5.553574825383443,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,342.104752412,4.7661000000000024,4,1,41.050000000000004,3,4,3,24,0.7442830304115482,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000510,CC(=O)Nc1ccc(-c2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,62.27514699594793,7.2056852386697585,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,432.0585732640001,5.761300000000003,4,2,66.91,4,4,4,28,0.429491249943932,0.045454545454545456,0,1,LogP=5.76>5,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000511,Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,188.51988413716106,6.724642835826295,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,339.01195742000004,4.012200000000001,4,2,66.49000000000001,2,4,4,21,0.5785608229687814,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000512,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,361.76127055009005,6.441577929700385,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,329.02760748400004,3.572600000000002,5,2,62.730000000000004,3,3,3,20,0.7686164717854101,0.07142857142857142,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000513,O=C(c1ccc(Cl)cc1)N1CCN(c2ncnc3ccccc23)CC1,3642.0465561272495,5.438654506937603,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,352.109088844,3.2456000000000014,4,0,49.330000000000005,2,4,3,25,0.7100746986812095,0.21052631578947367,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000514,Cc1ccc(-c2cc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)c(C)n2-c2ccc(F)cc2)cc1,1161.8685491260217,5.934843004147501,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,496.26383989600004,5.899940000000006,3,1,40.510000000000005,6,5,4,37,0.3613676135606394,0.25806451612903225,0,1,LogP=5.90>5,True,False,True,True,True,True,True,True,True,False,True,pyrrole_B(29),False,False,,True,False,PPP2R5A
CHEMBL000515,COc1ccc(Nc2ncc3cc(-c4ccc(F)cc4)cc(=O)n3n2)cc1,11.665763326187422,7.9330868387386335,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,362.11790394,3.647800000000002,5,1,68.52,4,4,4,27,0.6001709199617381,0.05,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000516,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1,28.09468832844543,7.551375781436571,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,239.094628656,3.0441000000000003,2,2,49.33,3,2,2,18,0.808653511215013,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,michael_acceptor;isolated_alkene,False,False,PPP2R5A
CHEMBL000517,Cc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,4638.022671287494,5.333667132802173,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,315.054084284,3.8146200000000023,2,1,46.17,3,2,2,21,0.9358255532078548,0.14285714285714285,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000518,CC(Nc1nc2ccccc2s1)c1ccccc1,112.46089666084595,6.948998458143839,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,254.087769448,4.469400000000003,3,1,24.92,3,3,3,18,0.7456020593403673,0.13333333333333333,1,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000519,N#Cc1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)cc1,11.828217856986281,7.927080685057684,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,295.05123962,3.945280000000002,2,2,68.68,2,3,3,21,0.7514579774465523,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000520,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,50595.03744721738,4.295892078317943,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,446.15209652799996,4.275600000000003,7,1,68.74000000000001,8,4,3,31,0.517854527865434,0.36363636363636365,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000521,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCC,24.263849940969152,7.615040288569903,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,373.042588852,4.543200000000003,5,1,56.269999999999996,5,3,3,23,0.710549727643725,0.17647058823529413,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000522,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1562.9160044238386,5.80606436158123,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,343.04325754800004,3.5969000000000015,5,1,53.94,3,3,3,21,0.7868681517234083,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000523,Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1,22.085233593421766,7.655898002889739,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,349.021459484,5.289100000000002,3,1,37.81,2,4,4,22,0.49938282866401273,0.0,0,1,LogP=5.29>5,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000524,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC,2212.52779276728,5.655111265186225,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,361.099332684,4.963300000000003,5,1,56.27000000000001,6,3,3,25,0.6718329180653437,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000525,Cc1cnc(Nc2cc(C(F)(F)F)cc(C3(N)CC3)c2)nc1,80783.5903365736,4.0926768490032215,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,308.12488114000007,3.4952200000000015,4,2,63.83,3,3,2,22,0.9107210731688247,0.3333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000526,O=C(Nc1ccc2c(c1)OCCO2)c1ccc(Cl)cc1,43783.820717609975,4.358686343175256,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,289.050570924,3.363500000000002,3,1,47.56,2,3,2,20,0.9219638403299357,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False,PPP2R5A
CHEMBL000527,CS(=O)(=O)c1ccc(-c2nc3ccccc3s2)cc1,134.23710578970184,6.872127419992073,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,289.023120592,3.3668000000000022,4,0,47.03,2,3,3,19,0.7264218540215103,0.07142857142857142,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000528,CC1CCN(c2nc(Nc3ccc(F)c(Cl)c3)c3ncnc(N4CC4)c3n2)CC1,64.6273349815477,7.189583752582223,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,413.1530995720001,4.012200000000003,7,1,69.84,4,5,3,29,0.6476963579880024,0.4,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
CHEMBL000529,c1ccc2c(c1)nc(Nc1ccc(F)c(Cl)c1)nc2N1CCCC1,3601.4296660051386,5.443525062343387,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,342.104752412,4.7661000000000024,4,1,41.050000000000004,3,4,3,24,0.7442830304115482,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True,PPP2R5A
