molecule_chembl_id,smiles,IC50_nM,pIC50,units,gene_symbol,uniprot_accession,chembl_target_id,protein_name,mw,logp,hba,hbd,tpsa,rotatable_bonds,rings,aromatic_rings,heavy_atoms,qed,fsp3,stereo_centers,ro5_violations,ro5_violation_details,ro5_pass,admet_qed,admet_tpsa,admet_rotb,admet_mw_range,admet_logp_range,admet_hbd,admet_hba,admet_rings,admet_pass,is_pains,pains_description,pains_pass,has_unwanted_substructure,unwanted_substructures,brenk_pass,passed_all_filters
CHEMBL000513,O=C(c1ccc(Cl)cc1)N1CCN(c2ncnc3ccccc23)CC1,3642.0465561272495,5.438654506937603,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,352.109088844,3.2456000000000014,4,0,49.330000000000005,2,4,3,25,0.7100746986812095,0.21052631578947367,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000514,Cc1ccc(-c2cc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)c(C)n2-c2ccc(F)cc2)cc1,1161.8685491260217,5.934843004147501,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,496.26383989600004,5.899940000000006,3,1,40.510000000000005,6,5,4,37,0.3613676135606394,0.25806451612903225,0,1,LogP=5.90>5,True,False,True,True,True,True,True,True,True,False,True,pyrrole_B(29),False,False,,True,False
CHEMBL000515,COc1ccc(Nc2ncc3cc(-c4ccc(F)cc4)cc(=O)n3n2)cc1,11.665763326187422,7.9330868387386335,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,362.11790394,3.647800000000002,5,1,68.52,4,4,4,27,0.6001709199617381,0.05,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000516,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1,28.09468832844543,7.551375781436571,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,239.094628656,3.0441000000000003,2,2,49.33,3,2,2,18,0.808653511215013,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,michael_acceptor;isolated_alkene,False,False
CHEMBL000517,Cc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,4638.022671287494,5.333667132802173,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,315.054084284,3.8146200000000023,2,1,46.17,3,2,2,21,0.9358255532078548,0.14285714285714285,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000518,CC(Nc1nc2ccccc2s1)c1ccccc1,112.46089666084595,6.948998458143839,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,254.087769448,4.469400000000003,3,1,24.92,3,3,3,18,0.7456020593403673,0.13333333333333333,1,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000519,N#Cc1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)cc1,11.828217856986281,7.927080685057684,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,295.05123962,3.945280000000002,2,2,68.68,2,3,3,21,0.7514579774465523,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000520,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,50595.03744721738,4.295892078317943,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,446.15209652799996,4.275600000000003,7,1,68.74000000000001,8,4,3,31,0.517854527865434,0.36363636363636365,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
CHEMBL000521,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCC,24.263849940969152,7.615040288569903,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,373.042588852,4.543200000000003,5,1,56.269999999999996,5,3,3,23,0.710549727643725,0.17647058823529413,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
CHEMBL000522,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1562.9160044238386,5.80606436158123,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,343.04325754800004,3.5969000000000015,5,1,53.94,3,3,3,21,0.7868681517234083,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000523,Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1,22.085233593421766,7.655898002889739,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,349.021459484,5.289100000000002,3,1,37.81,2,4,4,22,0.49938282866401273,0.0,0,1,LogP=5.29>5,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000524,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC,2212.52779276728,5.655111265186225,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,361.099332684,4.963300000000003,5,1,56.27000000000001,6,3,3,25,0.6718329180653437,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
CHEMBL000525,Cc1cnc(Nc2cc(C(F)(F)F)cc(C3(N)CC3)c2)nc1,80783.5903365736,4.0926768490032215,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,308.12488114000007,3.4952200000000015,4,2,63.83,3,3,2,22,0.9107210731688247,0.3333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000526,O=C(Nc1ccc2c(c1)OCCO2)c1ccc(Cl)cc1,43783.820717609975,4.358686343175256,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,289.050570924,3.363500000000002,3,1,47.56,2,3,2,20,0.9219638403299357,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
CHEMBL000527,CS(=O)(=O)c1ccc(-c2nc3ccccc3s2)cc1,134.23710578970184,6.872127419992073,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,289.023120592,3.3668000000000022,4,0,47.03,2,3,3,19,0.7264218540215103,0.07142857142857142,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000528,CC1CCN(c2nc(Nc3ccc(F)c(Cl)c3)c3ncnc(N4CC4)c3n2)CC1,64.6273349815477,7.189583752582223,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,413.1530995720001,4.012200000000003,7,1,69.84,4,5,3,29,0.6476963579880024,0.4,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000529,c1ccc2c(c1)nc(Nc1ccc(F)c(Cl)c1)nc2N1CCCC1,3601.4296660051386,5.443525062343387,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,342.104752412,4.7661000000000024,4,1,41.050000000000004,3,4,3,24,0.7442830304115482,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000530,CC(=O)Nc1ccc(-c2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,17.462696731625467,7.7578886881660605,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,432.0585732640001,5.761300000000003,4,2,66.91,4,4,4,28,0.429491249943932,0.045454545454545456,0,1,LogP=5.76>5,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000531,Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,49235.697346907466,4.30771990659656,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,339.01195742000004,4.012200000000001,4,2,66.49000000000001,2,4,4,21,0.5785608229687814,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000532,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,199.12220735651772,6.700880302029025,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,329.02760748400004,3.572600000000002,5,2,62.730000000000004,3,3,3,20,0.7686164717854101,0.07142857142857142,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000533,O=C(c1ccc(Cl)cc1)N1CCN(c2ncnc3ccccc23)CC1,10387.817227087935,4.983475700356315,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,352.109088844,3.2456000000000014,4,0,49.330000000000005,2,4,3,25,0.7100746986812095,0.21052631578947367,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000534,Cc1ccc(-c2cc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)c(C)n2-c2ccc(F)cc2)cc1,1505.754472104979,5.822245838296761,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,496.26383989600004,5.899940000000006,3,1,40.510000000000005,6,5,4,37,0.3613676135606394,0.25806451612903225,0,1,LogP=5.90>5,True,False,True,True,True,True,True,True,True,False,True,pyrrole_B(29),False,False,,True,False
CHEMBL000535,COc1ccc(Nc2ncc3cc(-c4ccc(F)cc4)cc(=O)n3n2)cc1,134.55566688265387,6.871098006974621,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,362.11790394,3.647800000000002,5,1,68.52,4,4,4,27,0.6001709199617381,0.05,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000536,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1,3094.710638894063,5.509379952074071,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,239.094628656,3.0441000000000003,2,2,49.33,3,2,2,18,0.808653511215013,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,michael_acceptor;isolated_alkene,False,False
CHEMBL000537,Cc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,598.1819667843293,6.223166683655262,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,315.054084284,3.8146200000000023,2,1,46.17,3,2,2,21,0.9358255532078548,0.14285714285714285,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000538,CC(Nc1nc2ccccc2s1)c1ccccc1,4.904116586269788,8.30943921382166,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,254.087769448,4.469400000000003,3,1,24.92,3,3,3,18,0.7456020593403673,0.13333333333333333,1,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000539,N#Cc1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)cc1,1162.3523668480996,5.934662195715276,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,295.05123962,3.945280000000002,2,2,68.68,2,3,3,21,0.7514579774465523,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000540,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,8.840194734761027,8.053538168097713,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,446.15209652799996,4.275600000000003,7,1,68.74000000000001,8,4,3,31,0.517854527865434,0.36363636363636365,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
CHEMBL000541,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCC,7844.409951898117,5.105439718013573,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,373.042588852,4.543200000000003,5,1,56.269999999999996,5,3,3,23,0.710549727643725,0.17647058823529413,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
CHEMBL000542,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,25.426918623609115,7.594706266872924,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,343.04325754800004,3.5969000000000015,5,1,53.94,3,3,3,21,0.7868681517234083,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000543,Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1,1.0905537337975373,8.96235293098685,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,349.021459484,5.289100000000002,3,1,37.81,2,4,4,22,0.49938282866401273,0.0,0,1,LogP=5.29>5,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000544,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC,808103.0579580767,3.092533249809066,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,361.099332684,4.963300000000003,5,1,56.27000000000001,6,3,3,25,0.6718329180653437,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
CHEMBL000545,Cc1cnc(Nc2cc(C(F)(F)F)cc(C3(N)CC3)c2)nc1,2485.094357097657,5.604657116794285,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,308.12488114000007,3.4952200000000015,4,2,63.83,3,3,2,22,0.9107210731688247,0.3333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000546,O=C(Nc1ccc2c(c1)OCCO2)c1ccc(Cl)cc1,21.596919486301108,7.66560819077081,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,289.050570924,3.363500000000002,3,1,47.56,2,3,2,20,0.9219638403299357,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
CHEMBL000547,CS(=O)(=O)c1ccc(-c2nc3ccccc3s2)cc1,319.57152789673944,6.495431920935511,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,289.023120592,3.3668000000000022,4,0,47.03,2,3,3,19,0.7264218540215103,0.07142857142857142,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000548,CC1CCN(c2nc(Nc3ccc(F)c(Cl)c3)c3ncnc(N4CC4)c3n2)CC1,43.982629485958874,7.356718810056963,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,413.1530995720001,4.012200000000003,7,1,69.84,4,5,3,29,0.6476963579880024,0.4,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000549,c1ccc2c(c1)nc(Nc1ccc(F)c(Cl)c1)nc2N1CCCC1,1276.373503697287,5.894022219926269,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,342.104752412,4.7661000000000024,4,1,41.050000000000004,3,4,3,24,0.7442830304115482,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000550,CC(=O)Nc1ccc(-c2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,117.52095684707517,6.92988468120935,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,432.0585732640001,5.761300000000003,4,2,66.91,4,4,4,28,0.429491249943932,0.045454545454545456,0,1,LogP=5.76>5,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000551,Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,271.3412698275628,6.566484146911881,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,339.01195742000004,4.012200000000001,4,2,66.49000000000001,2,4,4,21,0.5785608229687814,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000552,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2.807546173622006,8.551673092489711,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,329.02760748400004,3.572600000000002,5,2,62.730000000000004,3,3,3,20,0.7686164717854101,0.07142857142857142,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000553,O=C(c1ccc(Cl)cc1)N1CCN(c2ncnc3ccccc23)CC1,65.82164547931093,7.18163126495182,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,352.109088844,3.2456000000000014,4,0,49.330000000000005,2,4,3,25,0.7100746986812095,0.21052631578947367,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000554,Cc1ccc(-c2cc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)c(C)n2-c2ccc(F)cc2)cc1,49.385107889187,7.306403993112803,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,496.26383989600004,5.899940000000006,3,1,40.510000000000005,6,5,4,37,0.3613676135606394,0.25806451612903225,0,1,LogP=5.90>5,True,False,True,True,True,True,True,True,True,False,True,pyrrole_B(29),False,False,,True,False
CHEMBL000555,COc1ccc(Nc2ncc3cc(-c4ccc(F)cc4)cc(=O)n3n2)cc1,657.3784290013206,6.182184550816299,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,362.11790394,3.647800000000002,5,1,68.52,4,4,4,27,0.6001709199617381,0.05,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000556,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1,853.9045665618168,6.06859066389126,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,239.094628656,3.0441000000000003,2,2,49.33,3,2,2,18,0.808653511215013,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,michael_acceptor;isolated_alkene,False,False
CHEMBL000557,Cc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,706.0529659532556,6.151162718270569,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,315.054084284,3.8146200000000023,2,1,46.17,3,2,2,21,0.9358255532078548,0.14285714285714285,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000558,CC(Nc1nc2ccccc2s1)c1ccccc1,40.58091045414484,7.391678213567445,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,254.087769448,4.469400000000003,3,1,24.92,3,3,3,18,0.7456020593403673,0.13333333333333333,1,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000559,N#Cc1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)cc1,678.3857571327441,6.168523278769605,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,295.05123962,3.945280000000002,2,2,68.68,2,3,3,21,0.7514579774465523,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000560,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,58.25560470132545,7.234662285344619,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,446.15209652799996,4.275600000000003,7,1,68.74000000000001,8,4,3,31,0.517854527865434,0.36363636363636365,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
CHEMBL000561,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCC,0.12215149933227991,9.913101197968158,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,373.042588852,4.543200000000003,5,1,56.269999999999996,5,3,3,23,0.710549727643725,0.17647058823529413,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
CHEMBL000562,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.821912346084127,8.106687055147539,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,343.04325754800004,3.5969000000000015,5,1,53.94,3,3,3,21,0.7868681517234083,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000563,Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1,488.69207726627,6.310964701748238,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,349.021459484,5.289100000000002,3,1,37.81,2,4,4,22,0.49938282866401273,0.0,0,1,LogP=5.29>5,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000564,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC,2.501376795737497,8.601820883245917,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,361.099332684,4.963300000000003,5,1,56.27000000000001,6,3,3,25,0.6718329180653437,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
CHEMBL000565,Cc1cnc(Nc2cc(C(F)(F)F)cc(C3(N)CC3)c2)nc1,648.8033140086712,6.187886940467672,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,308.12488114000007,3.4952200000000015,4,2,63.83,3,3,2,22,0.9107210731688247,0.3333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000566,O=C(Nc1ccc2c(c1)OCCO2)c1ccc(Cl)cc1,180795.16116891842,3.742813197233219,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,289.050570924,3.363500000000002,3,1,47.56,2,3,2,20,0.9219638403299357,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
CHEMBL000567,CS(=O)(=O)c1ccc(-c2nc3ccccc3s2)cc1,5153.822609223772,5.287870533623893,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,289.023120592,3.3668000000000022,4,0,47.03,2,3,3,19,0.7264218540215103,0.07142857142857142,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000568,CC1CCN(c2nc(Nc3ccc(F)c(Cl)c3)c3ncnc(N4CC4)c3n2)CC1,101435.01121092298,3.993812118461216,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,413.1530995720001,4.012200000000003,7,1,69.84,4,5,3,29,0.6476963579880024,0.4,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000569,c1ccc2c(c1)nc(Nc1ccc(F)c(Cl)c1)nc2N1CCCC1,533.6668495906456,6.272729773938037,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,342.104752412,4.7661000000000024,4,1,41.050000000000004,3,4,3,24,0.7442830304115482,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000570,CC(=O)Nc1ccc(-c2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,148.7210459715528,6.827627568784328,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,432.0585732640001,5.761300000000003,4,2,66.91,4,4,4,28,0.429491249943932,0.045454545454545456,0,1,LogP=5.76>5,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000571,Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,0.48455606249124694,9.314655968412923,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,339.01195742000004,4.012200000000001,4,2,66.49000000000001,2,4,4,21,0.5785608229687814,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000572,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,51.23997855999902,7.290391060646244,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,329.02760748400004,3.572600000000002,5,2,62.730000000000004,3,3,3,20,0.7686164717854101,0.07142857142857142,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000573,O=C(c1ccc(Cl)cc1)N1CCN(c2ncnc3ccccc23)CC1,337.7931148504558,6.471349206786703,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,352.109088844,3.2456000000000014,4,0,49.330000000000005,2,4,3,25,0.7100746986812095,0.21052631578947367,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000574,Cc1ccc(-c2cc(NC(=O)c3ccc(CN4CCN(C)CC4)cc3)c(C)n2-c2ccc(F)cc2)cc1,9.034240094710889,8.044108371775234,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,496.26383989600004,5.899940000000006,3,1,40.510000000000005,6,5,4,37,0.3613676135606394,0.25806451612903225,0,1,LogP=5.90>5,True,False,True,True,True,True,True,True,True,False,True,pyrrole_B(29),False,False,,True,False
CHEMBL000575,COc1ccc(Nc2ncc3cc(-c4ccc(F)cc4)cc(=O)n3n2)cc1,328626.78911371424,3.483297036488172,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,362.11790394,3.647800000000002,5,1,68.52,4,4,4,27,0.6001709199617381,0.05,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000576,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1,70.23897460675808,7.153421837162849,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,239.094628656,3.0441000000000003,2,2,49.33,3,2,2,18,0.808653511215013,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,michael_acceptor;isolated_alkene,False,False
CHEMBL000577,Cc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1,11.058652446146004,7.95629779083045,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,315.054084284,3.8146200000000023,2,1,46.17,3,2,2,21,0.9358255532078548,0.14285714285714285,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000578,CC(Nc1nc2ccccc2s1)c1ccccc1,26174.55872479206,4.582120631330238,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,254.087769448,4.469400000000003,3,1,24.92,3,3,3,18,0.7456020593403673,0.13333333333333333,1,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000579,N#Cc1ccc(NC(=O)c2cc3cc(Cl)ccc3[nH]2)cc1,3.0504852907295152,8.515631064810393,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,295.05123962,3.945280000000002,2,2,68.68,2,3,3,21,0.7514579774465523,0.0,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000580,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,49.232896676203914,7.307744611241621,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,446.15209652799996,4.275600000000003,7,1,68.74000000000001,8,4,3,31,0.517854527865434,0.36363636363636365,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
CHEMBL000581,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCC,665.1688008833434,6.177068129148798,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,373.042588852,4.543200000000003,5,1,56.269999999999996,5,3,3,23,0.710549727643725,0.17647058823529413,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
CHEMBL000582,CN(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,17.81669727152204,7.749172799159427,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,343.04325754800004,3.5969000000000015,5,1,53.94,3,3,3,21,0.7868681517234083,0.13333333333333333,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000583,Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1,0.06222439938185496,10.206039286706593,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,349.021459484,5.289100000000002,3,1,37.81,2,4,4,22,0.49938282866401273,0.0,0,1,LogP=5.29>5,True,True,True,True,True,True,True,True,True,True,False,,True,False,,True,True
CHEMBL000584,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC,84.56694023395517,7.072799382587743,nM,PPP2R5A,Q13362,CHEMBL4860,PPP2R5A kinase,361.099332684,4.963300000000003,5,1,56.27000000000001,6,3,3,25,0.6718329180653437,0.2222222222222222,0,0,,True,True,True,True,True,True,True,True,True,True,False,,True,True,catechol,False,False
